1500_finish_s,3000_finish_s,5000_finish_s
216.68,455.57,1687
217.85,524.02,2179
217.49,462.58,1588
239.42,457.36,4172
244.68,469.66,1787
215.5,513.87,3266
217.08,456.34,2541
244.42,459.77,1365
216.46,469.02,1531
243.64,466.75,2095
215.84,519.26,3828
217.88,469.6,4163
242.26,461.31,1881
215.65,469.7,4092
238.13,453.47,2831
211.62,468.17,1533
217.58,461.52,1724
242.91,468.79,2434
216.3,467.05,2006
217.24,464.8,2012
242.15,523.9,2835
217.94,465.84,1967
217.76,469.06,2038
242.27,467.15,2442
213.18,464.53,3044
238.93,524.2,3482
241.85,455.95,1178
217.97,463.73,3260
243.3,468.88,4445
243.18,523.2,4176
217.67,520.95,2873
242.59,466.66,2887
236.9,467.83,1471
216.37,508.66,2196
216.8,463.42,1684
217.34,462.21,3197
216.47,519.88,3726
217.12,469.7,3213
215.14,524.53,3219
216.41,467.97,14312
217.96,505.1,2133
216.19,465.82,2143
214.09,459.82,3481
216.92,462.53,1406
210.07,467.22,1808
213.43,463.15,1658
217.06,451.94,1531
216.4,459.5,2009
215.42,465.97,2465
244.25,459.19,3574
243.55,455.2,2301
215.33,464.15,2473
215.83,458.42,2368
216.57,469.36,1688
216.33,467.33,2699
242.5,522.95,2508
209.08,462.93,5744
213.02,465.04,1882
215.4,469.89,2580
217.8,468.04,2445
217.04,463.82,3872
243.22,466.49,1924
217.49,459.22,2447
217.85,469.77,2834
217.7,459.62,2829
240.34,523.59,4586
217.95,460.2,1912
243.32,469.13,3331
215.55,466.03,2749
213.59,522.57,1675
217.19,520.55,1493
213.53,454.62,1161
217.93,520.97,2795
243.87,467.98,1632
238.81,462.37,1882
229.04,466.37,3296
243.07,516.06,2141
216.08,512.96,1396
213.9,463.94,1721
217.35,524.7,1932
216.12,461.24,4357
217.7,455.94,1828
217.1,522.57,2481
215.29,496.5,1764
243.99,468.73,2141
217.5,468.59,3127
216.8,462.23,2679
243.92,524.86,2982
215.41,469.43,3318
215.08,464.52,2293
212.0,463.46,1983
242.06,515.5,2177
243.68,460.93,3429
243.57,522.69,1817
216.4,465.79,1468
212.08,516.24,1856
217.93,500.07,3146
216.23,510.54,1600
215.39,467.14,2505
217.98,461.03,2338
241.3,457.08,1699
216.83,460.16,4486
214.89,455.34,2065
241.28,463.29,2316
214.86,465.64,3208
214.45,520.5,3733
217.57,458.49,2260
212.16,510.01,1647
213.12,469.21,3663
216.38,520.46,2845
216.34,466.47,4661
212.84,450.62,3787
215.62,521.33,1917
216.63,517.06,2930
217.12,466.33,2547
210.89,524.45,6032
214.7,449.32,1818
217.63,463.44,3469
217.61,469.1,2536
213.48,453.28,1381
216.09,508.74,10948
216.83,508.07,1792
216.37,454.96,4067
216.48,462.08,2413
241.7,520.88,1530
239.84,459.61,2238
215.75,468.0,2052
243.83,462.81,3847
213.43,467.31,3279
243.4,523.93,3423
215.89,467.33,2474
215.4,459.09,2585
242.07,453.42,3734
216.72,469.42,1552
244.46,468.03,3025
217.31,460.3,3309
241.84,464.12,3654
212.59,523.53,1805
217.49,460.11,1426
214.68,465.4,2483
215.85,465.63,2000
211.33,459.74,4691
217.8,464.39,2750
217.62,521.3,2799
217.66,467.74,2775
217.01,506.8,2189
217.33,460.77,3279
214.06,466.83,2764
217.05,521.54,3028
217.26,516.82,3554
216.83,466.86,2371
211.16,459.29,1374
215.81,467.52,2151
215.99,467.31,2672
214.5,468.09,3575
243.19,467.93,1510
212.12,468.35,3156
244.49,468.02,2770
216.8,451.5,3385
214.97,524.52,3742
216.2,468.6,2008
215.51,466.27,2344
215.73,459.52,1243
214.77,459.3,1689
233.91,468.64,4016
244.07,465.24,2768
216.41,463.31,1945
217.47,469.25,1917
206.0,465.16,3220
244.06,448.44,3198
240.42,523.5,2408
217.26,520.72,3402
214.34,468.62,2742
213.16,465.26,2394
216.94,465.78,2582
215.36,517.07,3376
217.64,463.67,2657
217.62,463.0,3085
241.42,520.76,4186
211.2,502.34,2204
215.7,466.62,11589
242.55,459.16,2236
213.54,507.5,2023
215.8,463.59,3643
213.63,455.68,3097
217.37,468.47,1266
215.93,466.5,3437
216.39,499.52,1702
215.59,461.38,2572
217.04,465.13,2093
238.95,458.8,5596
213.8,465.94,4185
243.25,462.95,2174
236.0,468.45,2217
217.15,469.84,2239
217.09,465.75,2152
216.65,457.7,1126
216.46,465.88,1888
214.55,460.47,2288
244.31,466.59,3389
217.4,520.4,1970
217.05,467.8,3021
216.16,519.95,2342
240.48,459.95,1572
243.46,453.52,3266
216.6,464.64,2061
240.46,520.3,2878
216.34,457.24,1836
241.48,469.4,2021
215.16,506.54,2098
241.38,464.7,2974
216.01,520.8,2735
241.17,521.42,1285
215.1,469.07,2203
215.65,466.88,1191
214.57,469.85,1911
244.55,463.09,1795
217.36,519.69,2635
216.47,466.67,4273
238.93,466.71,2258
215.7,512.31,2308
216.39,456.55,3091
215.87,467.55,1555
217.66,460.73,4693
214.27,467.52,1708
216.4,460.06,3405
240.52,466.26,3634
212.22,464.36,2796
216.71,520.08,3443
217.37,517.3,3405
243.7,468.92,1763
243.63,462.63,3807
216.94,455.18,2802
216.97,468.62,1977
243.5,468.81,3270
216.42,449.74,2213
216.41,452.71,1744
217.11,460.0,2266
215.26,520.4,14162
214.68,463.1,2723
216.44,512.89,2346
214.14,462.02,2292
214.81,467.5,3285
243.19,463.5,2033
216.26,467.11,1558
238.71,469.27,4472
242.0,516.2,2016
217.43,469.6,1581
239.74,467.94,5896
213.45,460.7,1175
217.58,463.09,1670
212.5,469.91,1908
215.42,465.87,2316
217.01,460.09,1939
215.87,464.33,1999
217.96,462.26,1542
212.1,468.8,3984
214.74,513.53,2403
239.73,468.96,2432
216.89,447.26,1331
216.12,455.8,3037
216.8,462.52,1736
213.38,464.4,2021
240.06,467.17,3312
214.02,448.0,1936
244.56,459.28,2200
243.26,465.17,1608
216.15,456.85,2182
210.97,468.76,1610
244.36,467.18,2714
244.01,465.07,2473
217.97,522.82,1306
217.89,463.86,3394
217.37,512.1,3068
217.92,463.88,3036
217.49,522.55,1993
216.47,456.77,1646
216.38,519.85,1747
237.9,524.1,1760
217.66,518.98,2387
216.19,458.6,1302
216.23,465.92,3927
238.64,466.11,1918
216.0,522.15,3615
240.3,469.16,2012
242.52,469.58,1864
216.25,464.18,2127
213.99,468.28,11560
217.07,465.05,4131
243.04,459.22,1411
213.99,468.87,1137
235.3,469.53,2835
237.3,522.95,4119
217.7,518.49,4481
214.69,468.46,1691
216.73,466.9,14568
215.2,461.61,2258
217.69,462.0,3335
216.22,469.6,2235
214.85,468.17,3278
217.94,464.42,2018
244.13,524.2,2829
217.28,524.14,3711
215.74,522.04,2259
216.7,463.94,2071
217.71,458.65,1393
214.97,519.14,2984
212.81,467.72,2244
217.16,465.57,1939
239.31,524.42,4501
243.45,461.6,2142
241.13,467.27,1600
243.36,502.2,2286
241.01,457.49,1931
216.85,466.76,1615
217.54,469.8,2342
213.02,465.6,2496
213.75,465.0,4367
212.69,460.89,1506
241.85,457.12,2329
215.93,457.18,2798
214.8,469.13,3368
216.83,464.56,1752
217.29,469.28,1684
217.84,462.52,2149
244.36,467.82,1419
217.26,464.85,1688
213.21,524.11,1638
213.78,467.68,2142
215.21,455.91,2624
215.58,466.83,2175
244.63,458.15,1925
216.9,524.24,1613
217.04,469.25,2212
240.53,520.55,1730
217.7,455.1,2006
217.84,463.7,1826
242.96,462.92,2541
241.17,469.68,2456
242.45,516.0,3171
216.47,467.2,1763
213.72,468.28,2565
216.4,467.57,2223
217.68,510.64,1789
217.21,466.67,3615
216.08,522.04,1373
216.08,455.91,2133
213.5,469.4,2756
217.19,466.45,3108
215.7,465.45,4466
214.88,465.53,5289
215.99,462.18,2067
217.45,469.97,2784
216.6,467.07,1932
214.13,466.6,2336
212.59,467.96,1909
244.64,521.51,1848
211.06,462.65,4050
214.2,459.71,1884
243.77,469.6,2290
216.3,512.49,2191
212.68,464.27,2413
242.12,520.2,4437
213.94,466.48,1585
209.26,465.77,1691
217.05,457.01,2223
244.43,469.46,3544
214.67,468.57,1728
212.52,492.27,2245
217.81,461.85,2415
216.28,522.54,2042
212.14,453.15,3011
243.54,453.87,4234
216.63,458.83,2620
216.5,458.81,1709
216.18,521.67,2413
244.08,461.41,1301
217.74,464.21,4444
241.97,461.43,2338
214.76,463.04,"(None, None)"
217.25,462.24,3742
217.4,469.71,1590
239.47,457.99,2869
211.32,467.48,1979
216.7,461.21,3792
243.18,466.76,3454
242.75,519.06,2663
216.7,522.53,4001
216.24,469.42,1809
216.88,524.78,2861
217.51,460.16,3393
216.74,459.66,2985
215.9,456.85,2476
217.22,524.21,1212
216.85,462.75,1979
244.46,522.48,1911
212.18,469.9,3460
241.28,524.32,2188
217.31,460.03,1525
217.45,465.64,2462
216.27,465.08,1708
214.01,467.43,1940
214.94,506.07,6198
216.97,513.97,3396
217.92,462.0,1591
239.8,463.36,1854
214.16,468.53,2877
216.15,459.96,4127
211.96,463.8,3135
210.88,524.26,3514
217.04,466.4,2418
217.34,508.95,4638
243.95,467.16,3560
217.74,466.28,1263
216.61,519.0,2932
241.6,459.48,1844
215.96,465.11,1973
215.58,464.87,3196
217.5,450.8,1581
244.87,466.34,3013
243.48,523.09,2324
243.81,467.07,3466
216.47,519.18,1860
216.43,521.78,2274
214.18,469.93,3423
239.28,469.09,1488
215.94,465.2,1760
216.5,511.85,1990
212.14,451.13,4703
214.39,524.55,1707
217.23,469.89,2294
214.54,465.76,2693
211.17,518.75,1513
215.88,464.33,1312
213.93,469.37,2616
241.41,468.91,2231
217.13,468.72,1546
217.12,469.8,2937
242.77,460.67,2810
243.53,465.42,1660
212.13,465.81,2517
215.06,519.18,3001
216.01,523.0,2260
217.0,467.52,3579
244.45,466.17,2717
216.68,463.36,1830
217.25,462.51,2972
214.7,459.5,2121
217.32,467.58,1702
217.62,469.19,1425
215.25,456.73,4434
217.96,455.23,3527
242.48,460.75,1287
213.4,506.14,2764
242.92,468.15,3908
243.6,464.67,2439
240.77,454.6,3263
217.0,466.34,1797
215.52,465.78,1709
230.07,461.1,1543
214.76,459.32,2870
215.44,465.04,1326
241.43,522.86,4588
215.51,465.88,1390
207.64,463.94,2219
213.86,467.09,1503
216.11,459.52,1454
214.1,459.41,1785
240.87,524.8,3900
217.13,465.91,1786
214.49,465.38,"(None, None)"
217.4,469.45,3268
217.89,464.87,1395
217.5,454.74,3498
217.26,469.64,5854
241.34,454.7,2804
214.3,462.55,1232
216.13,451.26,3620
238.07,468.4,1796
216.82,449.92,1913
217.18,449.25,2414
217.94,457.33,1249
214.0,463.74,3598
243.66,464.57,1777
215.45,461.41,1684
217.76,459.25,1093
217.28,457.69,2099
217.87,462.0,1452
216.55,469.36,3061
244.43,519.91,3876
216.07,454.04,2107
213.03,455.84,2858
241.85,452.97,1262
213.54,467.04,2556
241.39,464.54,2040
244.25,524.53,2549
217.64,457.03,1971
244.3,467.28,1279
244.39,448.45,1354
214.05,460.11,1060
217.41,469.53,3139
212.37,469.2,2273
216.97,521.6,3874
216.72,468.15,1983
216.94,459.4,2111
243.98,517.4,3284
217.98,454.01,2530
214.75,466.37,1624
214.09,521.06,7002
213.38,448.78,2432
243.61,466.53,2828
215.27,519.29,2289
211.61,515.78,2350
244.26,468.14,1512
215.07,511.76,1653
208.93,464.36,4396
244.74,522.48,3089
214.6,459.94,1591
215.18,467.1,3215
239.87,456.7,1266
217.53,465.77,2104
216.57,469.75,4031
244.35,447.42,1643
241.41,523.51,1586
216.15,464.14,2708
216.01,466.24,1785
244.97,517.55,1736
217.03,462.81,1955
244.91,467.83,3394
214.82,511.61,2229
217.76,456.38,2469
214.46,458.62,3059
213.87,459.02,1849
213.92,521.88,2330
244.37,466.3,2239
217.6,513.61,2237
241.15,452.31,3333
213.79,462.15,1494
215.99,513.97,3379
216.48,460.34,2714
213.14,524.8,122760
215.54,515.06,1932
244.7,466.41,2769
217.17,458.91,2820
215.97,468.52,2889
214.09,445.79,2793
217.37,469.99,3507
213.54,524.17,1892
211.52,521.83,3971
216.38,469.61,3660
216.85,463.16,3369
217.17,459.97,2742
244.35,516.11,3490
217.74,523.48,3096
217.98,466.85,2620
215.78,504.29,3413
236.6,468.01,1616
244.86,461.42,2362
214.08,462.82,3503
215.67,465.3,1888
211.58,466.34,2365
242.69,457.19,2543
216.87,523.73,3312
244.88,460.97,1611
243.62,462.54,2600
243.56,467.36,2677
214.41,522.56,2282
217.58,465.6,2138
214.65,457.5,4544
243.91,450.95,4020
214.09,463.31,4038
215.83,462.44,2535
214.99,450.36,3573
217.48,467.85,1780
217.23,457.48,2914
243.21,465.81,1251
211.81,455.98,2537
216.87,468.67,3351
216.68,523.71,4135
217.6,464.87,1874
217.47,458.19,2375
209.3,467.71,10293
240.86,513.4,2648
217.5,468.1,1963
217.36,464.83,2425
217.99,515.3,2770
241.71,523.44,2760
207.83,468.16,3846
217.2,461.42,1668
215.94,523.71,2908
217.76,459.17,1882
215.59,466.37,1973
217.26,466.56,2316
216.2,467.4,2615
217.58,524.13,3495
216.61,456.1,3569
215.93,524.91,3067
217.46,514.53,2575
215.92,518.31,1559
213.92,469.4,3422
242.7,468.79,1415
216.73,519.46,1382
217.88,523.82,1986
215.95,468.6,1903
217.27,457.3,2383
216.02,522.09,2218
241.08,511.67,2787
243.04,451.14,2513
216.92,458.67,2421
215.1,524.5,2181
238.3,506.48,2565
240.19,456.38,1857
217.2,457.39,3172
212.9,461.74,3972
215.71,449.43,1974
216.69,460.71,1902
217.0,518.97,11858
216.2,464.14,3166
212.85,458.3,2058
242.1,468.94,3142
217.39,467.71,3700
217.01,456.08,11881
217.35,465.6,2009
212.85,459.12,1677
216.42,463.85,1661
217.4,458.45,1823
213.84,469.3,3935
217.61,453.26,2246
241.38,457.39,1920
209.27,464.49,4203
217.2,517.31,2012
241.94,461.74,2768
216.31,464.34,3595
241.85,520.28,2533
217.34,468.07,1593
213.69,510.03,5915
237.27,463.33,1467
215.2,524.24,2162
243.26,467.37,1466
212.28,461.36,3924
217.51,467.47,2927
239.92,469.71,2496
216.96,515.93,1151
240.88,465.2,4170
217.29,457.8,1878
217.73,466.7,3967
215.88,459.29,2668
216.96,462.7,2184
215.26,469.75,1595
242.89,450.58,4145
215.09,516.37,2177
216.23,463.95,3102
214.5,522.96,3788
217.1,522.78,3999
243.95,469.24,2202
216.47,448.7,2766
215.52,461.57,2282
240.24,468.17,3657
217.5,467.69,1741
217.41,467.99,4406
215.63,465.97,2436
215.91,466.22,2758
215.52,508.9,2595
215.32,464.59,3416
215.74,469.6,3445
243.9,462.25,4127
214.73,514.47,3015
217.43,462.58,2034
216.26,514.35,1945
244.33,469.54,1539
215.59,521.54,1754
217.27,454.57,2604
215.7,463.2,4799
240.12,469.88,3133
244.77,455.18,1486
243.75,457.12,1979
240.71,465.55,1431
217.14,458.9,4628
217.8,455.33,1512
217.97,469.92,2773
211.17,467.42,3605
213.73,469.4,1681
237.85,463.01,2879
212.53,463.11,1711
211.38,459.81,1965
214.32,523.77,3476
238.89,468.98,2076
243.79,468.83,108240
215.16,511.75,2141
216.81,452.94,1656
214.58,463.24,2846
210.12,462.68,1665
217.71,509.3,1614
213.31,522.38,2079
214.72,523.19,1961
214.01,459.83,1398
216.01,464.61,9152
213.7,462.69,4593
237.75,523.12,3348
240.09,455.02,2073
243.04,465.45,4282
216.06,459.27,2570
216.97,458.33,2289
243.62,456.96,3187
216.09,465.34,2152
216.46,469.48,1165
240.6,468.55,2039
216.37,501.42,1584
243.43,466.46,2147
216.63,456.05,1892
217.53,460.0,1242
210.4,447.0,3347
216.53,463.77,1532
217.83,465.8,2369
216.8,468.7,2645
241.84,464.87,1740
215.31,463.04,2445
212.23,450.09,1789
216.71,465.45,2143
216.93,468.47,1380
216.89,469.73,3060
244.77,508.82,1570
217.11,459.6,3186
215.36,523.9,1931
217.4,461.65,1839
215.79,446.81,1750
216.8,521.85,1877
217.9,461.9,2261
216.76,469.4,1468
244.61,466.71,4385
217.08,468.78,2431
216.32,463.32,1847
240.36,458.97,2530
217.72,452.49,1700
243.73,464.7,3394
216.43,462.19,3295
216.66,519.69,1299
240.67,517.81,2583
216.96,516.26,1991
212.17,514.65,10420
237.04,469.1,2233
210.51,507.26,2728
216.26,465.89,1613
212.72,469.8,1654
217.74,455.92,1890
216.3,462.67,2231
244.73,467.85,4242
217.59,467.84,2075
217.61,524.05,3437
214.8,457.98,2221
215.97,468.9,3038
217.55,453.78,3014
217.97,464.3,2592
242.33,513.12,3408
211.71,468.17,2325
217.66,456.79,2734
208.95,468.2,2326
216.22,469.05,4292
216.04,465.37,2449
214.96,518.98,1784
217.38,466.6,2016
213.16,462.41,1150
215.7,460.41,1995
213.85,519.41,2328
244.36,468.6,2581
216.24,468.6,3218
241.96,454.36,1910
215.63,466.58,2002
244.92,469.63,3662
216.29,464.17,1938
215.51,464.93,2774
215.9,458.4,4689
217.61,452.17,2364
242.52,466.15,1527
216.57,468.09,2589
214.98,457.62,1903
217.57,458.03,3354
217.74,459.65,1450
215.37,524.45,1863
209.53,465.82,2577
216.01,466.72,2181
216.88,461.64,2618
211.15,523.68,3091
214.8,469.2,2868
217.91,460.28,3360
215.8,524.4,2548
214.72,469.36,1823
217.63,459.88,1654
243.03,455.64,1615
215.12,522.54,1681
244.94,465.22,1727
241.89,467.69,1808
242.17,461.54,3954
213.73,464.63,2059
216.87,467.84,2378
243.06,467.11,2110
216.8,468.5,3089
241.31,458.63,2466
216.41,466.4,3533
243.66,456.97,2266
215.26,455.72,2001
243.87,467.17,1621
217.67,450.07,2704
212.8,511.27,2747
216.49,462.21,1928
216.15,456.66,2237
215.32,468.12,2399
214.57,466.82,2008
216.85,469.28,87000
214.79,461.21,2376
215.26,454.66,2135
243.56,453.5,2862
213.78,451.77,2178
243.42,518.06,1841
217.61,522.32,2578
239.49,515.31,2378
244.27,465.59,3147
215.31,469.72,2444
244.13,520.47,3418
241.7,463.24,1881
244.38,468.8,1340
244.85,502.44,2349
243.92,468.88,2201
215.77,466.83,2002
216.6,455.43,2245
211.61,469.57,2000
214.08,467.68,3013
215.43,506.7,1406
217.45,458.62,1680
216.44,465.24,2349
215.61,463.52,2158
215.29,457.21,2324
214.5,456.19,3024
215.6,462.49,1754
215.17,463.4,2537
217.35,461.89,3279
239.76,518.86,2649
214.35,524.64,4045
243.78,468.4,1698
215.1,461.05,2557
216.71,460.56,1357
243.01,519.84,2377
217.85,459.8,2382
241.84,458.98,2311
217.49,468.7,1649
215.98,460.79,1769
214.79,464.96,2009
239.83,522.85,2883
215.93,463.24,2735
217.67,513.66,2371
217.48,523.81,3828
216.25,467.9,16937
242.96,468.95,3695
212.8,524.05,2380
216.96,469.86,1834
217.47,466.01,1737
214.89,466.29,4022
239.12,460.46,2813
216.51,467.72,4621
217.01,463.5,4127
217.99,459.53,1746
208.51,468.51,2002
217.47,509.38,2156
215.98,454.03,2602
217.72,520.08,2065
217.05,449.23,1729
237.0,457.53,1624
215.87,509.14,2027
217.11,460.21,4011
217.29,458.51,1432
241.6,467.03,1520
216.23,522.61,3020
217.44,524.07,3396
216.15,460.58,3521
243.78,452.3,2793
217.03,466.5,2938
239.23,450.76,3714
242.8,469.06,3512
215.71,465.61,2449
243.09,464.4,2041
213.58,463.14,2338
217.96,465.4,2669
215.22,523.65,2742
209.63,469.9,2949
217.9,468.04,2936
217.68,466.88,1456
215.86,469.43,1646
215.5,469.92,3679
215.24,449.24,2907
215.68,459.5,1463
216.98,465.97,1464
239.34,464.41,3858
216.97,456.04,3531
242.37,454.41,1852
217.43,463.5,1535
216.82,464.49,1992
216.8,464.2,2017
217.87,456.68,1516
216.04,463.66,1226
216.43,459.28,1641
214.08,465.52,2014
215.82,502.92,1903
243.2,465.58,6705
244.27,464.13,2984
235.07,463.17,1261
217.07,459.43,1232
214.43,469.57,1354
244.55,452.1,2871
215.35,524.22,3228
242.2,469.04,1721
242.09,464.2,2015
217.26,460.91,3069
215.04,452.56,2079
212.76,465.02,3497
242.65,522.98,2102
214.01,467.95,3185
215.71,451.81,1983
207.37,524.47,2544
216.85,462.05,3413
244.65,459.39,1918
216.92,468.96,1418
214.6,512.23,1175
215.38,506.21,3282
216.8,469.67,1635
217.75,469.74,1747
231.34,469.14,1470
212.94,461.3,2014
217.7,523.68,5400
217.45,516.32,1965
217.79,520.1,6822
209.68,517.96,3616
217.78,504.66,1182
243.39,523.0,2110
217.88,466.15,3169
217.2,463.26,3029
213.11,524.3,1825
213.01,455.53,2940
242.02,462.88,3206
216.67,514.18,1521
235.25,463.67,1570
214.83,467.2,3571
214.59,464.15,1822
214.89,458.72,1633
244.24,461.71,3412
216.75,459.1,1764
216.21,449.6,2174
217.75,469.75,2663
243.38,524.19,2641
216.94,523.35,2622
236.14,457.27,3257
217.5,468.5,1993
241.5,462.61,2350
215.05,468.4,3138
216.21,467.16,3912
216.6,469.33,2521
215.16,458.73,1637
216.86,469.82,3520
215.5,523.39,2865
217.57,463.12,3454
214.86,467.25,2685
240.73,467.05,2596
216.35,460.78,1689
240.66,448.94,1861
217.3,524.21,3395
216.3,465.22,2336
244.07,466.2,2200
217.86,458.89,2519
217.21,465.39,5921
216.11,469.4,2632
242.56,516.38,3061
217.37,464.96,1695
216.76,459.08,3805
217.74,466.46,2060
211.57,510.39,2873
216.9,469.21,3578
215.84,467.15,2100
214.29,469.8,3578
216.77,453.14,1672
215.83,456.61,1921
239.19,517.68,3400
244.57,456.68,2679
211.0,467.87,3078
243.11,513.33,2936
243.18,462.36,1927
209.46,462.99,1568
215.85,468.19,1916
215.8,467.88,1275
214.86,515.5,2932
217.99,524.21,1985
216.09,455.92,4101
242.38,468.38,4021
244.09,465.87,3736
217.4,464.23,1638
217.19,512.62,1958
240.35,523.41,2287
214.72,455.28,2062
214.53,469.58,3003
243.35,455.69,2377
217.8,517.65,1797
214.4,467.89,1681
235.18,458.65,2204
244.15,468.87,3232
242.66,461.27,1894
211.56,468.62,2416
244.8,467.61,2107
214.0,458.26,3456
214.56,522.34,2544
214.05,468.6,1394
216.14,466.8,2183
217.48,513.43,2026
215.9,462.94,3258
240.93,468.12,3680
217.58,467.16,2499
242.69,460.79,3015
217.77,518.42,1436
217.7,468.18,1376
217.74,469.65,1689
216.92,465.76,1539
215.81,522.01,3728
211.57,517.55,1992
242.27,451.69,1989
215.12,468.84,1922
214.37,453.35,4079
217.79,465.77,2968
216.73,501.53,1388
241.49,524.0,3110
215.91,458.14,2449
217.2,469.85,2823
216.3,521.05,1572
216.48,466.82,1999
215.39,520.25,2213
215.2,520.99,1732
217.74,457.38,2597
216.51,523.93,2272
244.5,467.3,1684
216.6,459.64,3117
244.02,456.4,4583
213.34,462.44,3110
217.75,466.4,2614
217.74,469.52,3592
216.39,466.93,2004
216.64,461.3,1895
242.65,467.7,2821
216.51,458.1,4520
216.6,465.49,1482
235.34,467.12,1820
216.68,463.01,2427
215.57,452.16,2380
217.67,466.2,3666
242.32,521.41,2615
239.49,468.4,2331
216.11,524.88,2741
215.5,459.11,1438
216.75,465.17,1357
234.22,462.53,3814
216.94,467.47,2615
238.57,469.11,2565
244.18,467.35,1971
215.4,516.96,2679
214.91,459.19,3331
217.19,468.34,2672
211.8,461.17,1796
212.89,524.54,1733
212.03,466.37,4637
217.4,466.1,3597
244.69,516.4,1320
244.53,516.12,2591
243.73,465.9,3661
238.42,455.91,2438
211.8,466.49,1742
216.72,522.6,3828
241.91,459.44,2563
217.59,461.6,4493
216.05,460.92,2533
217.87,517.62,1780
216.7,467.55,1911
242.25,502.06,1620
215.83,466.84,1846
215.08,508.05,1809
212.37,462.32,1148
216.24,514.43,2474
217.57,461.05,18559
214.43,453.68,1931
212.34,524.64,1830
215.78,468.99,2197
216.71,467.8,3447
216.74,464.94,3774
213.54,464.2,2351
217.37,457.74,2228
242.64,461.78,2759
215.21,467.9,3092
217.87,520.74,1764
214.0,519.33,3504
243.94,463.76,3397
217.76,459.61,2474
234.79,464.82,3514
216.04,460.49,1335
240.22,463.1,1459
217.3,469.34,2257
214.1,469.7,3717
244.45,463.17,2892
215.79,515.83,2042
216.45,469.75,2098
240.93,466.79,1968
213.27,461.39,2128
214.24,509.43,1880
216.45,457.8,1449
244.29,469.38,2452
212.59,465.55,2194
244.41,469.48,12873
210.77,514.05,1348
213.98,448.83,3928
216.77,524.47,2341
216.25,468.67,2886
217.24,459.23,6480
243.38,516.58,10475
211.89,461.2,1902
217.59,454.87,1908
214.96,514.85,1666
211.85,462.38,3313
244.28,508.28,2430
217.03,467.47,2066
244.87,469.91,1144
216.4,452.68,1344
217.95,461.61,3098
216.41,463.85,1769
213.45,461.87,2508
207.64,462.46,2858
216.95,523.08,2560
213.96,524.15,2067
239.7,469.79,2231
215.64,464.15,2086
217.99,464.5,2743
215.22,468.6,2368
214.52,462.86,1476
217.39,453.06,1645
217.6,457.43,3472
215.14,511.45,2454
213.5,521.23,3890
216.7,468.38,1765
213.93,521.07,4479
240.69,515.72,1707
242.28,521.28,2100
243.53,519.25,3034
216.01,458.47,3043
213.32,467.85,1844
217.3,465.82,1612
211.89,519.81,2305
217.84,469.57,1638
210.09,468.0,2962
214.81,465.2,1637
214.24,468.85,1628
216.99,521.77,1442
212.2,462.85,2754
216.43,464.3,1753
217.83,468.4,2868
238.4,502.62,3318
244.59,469.13,2293
213.4,524.05,2542
215.77,518.72,11421
241.4,465.2,1253
213.42,463.2,9498
243.91,465.41,1123
215.71,469.55,1834
214.41,469.45,1352
213.8,468.13,12625
216.32,468.5,2973
215.4,521.74,1400
216.08,459.23,2258
216.47,468.16,2610
215.33,466.55,3550
217.13,519.88,3509
216.17,511.45,2337
216.3,462.04,2327
217.28,467.85,987
217.06,461.03,1656
217.5,467.42,1092
217.75,448.53,1547
217.39,468.37,2452
242.15,461.76,1998
215.36,507.01,2010
214.25,451.88,1279
240.94,466.87,1130
240.67,515.03,1378
212.59,466.02,1622
216.18,467.16,2337
217.38,463.17,1898
215.7,469.0,2176
216.54,468.5,1760
213.33,454.57,2695
215.24,521.43,2160
216.71,467.6,2551
242.6,524.79,3015
215.21,509.55,3393
216.47,458.19,1591
214.2,469.27,2176
214.32,452.84,2145
217.28,466.0,2347
217.46,461.14,4403
213.27,462.24,3620
217.89,458.55,2300
213.42,468.4,3065
213.5,461.94,2618
216.23,507.58,2801
214.97,466.18,2046
214.43,469.81,1670
215.49,459.19,1987
241.22,465.14,1638
216.99,468.4,2796
215.38,468.95,2192
242.09,465.4,2555
241.95,523.05,2744
216.18,456.8,1923
241.52,453.68,3558
215.62,464.54,2521
242.11,469.36,4314
216.15,520.27,2627
217.93,465.9,3413
215.72,457.95,92460
213.16,467.6,1582
244.0,464.99,2585
244.99,459.6,219525
242.29,466.7,2111
244.41,467.8,1929
244.85,463.21,2056
216.65,467.13,2213
210.51,462.2,3279
216.49,468.3,1613
238.68,466.63,3128
213.39,468.3,1785
213.95,519.56,3146
217.5,466.54,1971
217.63,523.82,1343
215.42,466.15,3101
217.91,464.56,1507
210.77,461.83,3424
216.99,469.68,3258
215.31,467.2,2543
216.68,450.36,2750
244.53,461.38,1979
215.94,524.64,1700
215.4,462.77,"(None, None)"
240.81,468.56,1688
216.98,460.9,2110
242.61,459.1,1296
216.31,461.04,1231
216.86,463.76,4115
233.6,468.22,3073
217.34,464.23,3034
216.0,513.98,2735
242.63,456.25,2107
243.26,459.82,1993
215.44,464.65,1936
217.51,459.71,1944
241.71,523.03,1748
215.21,521.68,2807
217.57,514.43,3671
215.94,507.79,2146
217.64,514.67,1402
216.57,469.35,2151
242.42,463.93,2555
243.1,467.43,1555
243.84,467.71,1911
216.7,458.5,1175
212.13,518.48,3102
244.12,456.02,3830
216.0,460.06,2795
239.77,455.61,2338
217.12,465.4,3360
