1500_finish_s,3000_finish_s,5000_finish_s
216.38,465.22,2694
213.52,464.4,3184
215.2,456.68,1591
239.65,458.0,3180
216.97,462.08,3700
217.23,467.51,3482
214.83,523.35,1828
243.59,521.05,2003
217.53,468.73,3421
216.59,467.37,3509
215.38,465.6,2026
215.32,524.13,4052
214.25,462.6,3430
216.06,464.59,1588
244.33,458.56,2993
214.48,463.51,2051
217.79,465.45,2236
215.31,462.99,3496
213.74,469.01,4377
215.5,523.92,1811
217.41,517.5,2615
217.28,469.6,1631
216.51,511.23,1328
217.37,503.48,2823
217.66,469.49,1938
216.09,469.12,3564
215.52,524.49,3495
216.17,468.03,1201
217.57,452.54,2243
215.0,469.38,1910
217.7,462.92,2365
215.0,465.39,2599
217.21,519.02,2358
216.63,463.81,2874
214.19,456.91,2335
215.02,458.97,"(None, None)"
244.04,519.78,3267
217.0,508.49,2294
215.59,461.19,2365
214.2,515.96,3413
215.04,523.68,2533
217.3,469.7,3313
243.56,506.8,4120
217.94,466.1,2454
214.14,463.57,1572
217.04,456.36,1708
217.04,460.67,3123
217.41,451.13,1970
243.16,516.39,2387
215.76,512.53,1562
213.57,520.45,2598
244.67,465.53,2686
216.16,510.93,3899
212.49,461.49,3350
217.56,519.67,2147
217.46,460.3,2521
217.82,457.15,1677
217.28,464.34,3171
242.1,511.98,1969
244.88,467.85,3044
240.59,469.44,2760
212.35,469.4,4153
215.28,469.54,2766
214.08,464.89,2032
243.59,464.6,4340
244.45,460.75,3174
217.33,460.09,2805
217.77,511.95,1874
243.44,469.84,1632
216.5,449.55,1983
214.46,519.41,3857
211.87,466.21,2158
242.06,457.8,1815
241.73,463.75,2371
216.35,463.82,3635
213.28,469.3,9498
214.35,465.84,1926
213.9,515.55,2490
244.62,466.73,1726
214.09,466.67,2812
244.64,512.96,2035
217.6,461.78,3373
212.94,467.36,3645
214.95,469.8,2424
217.04,516.9,2734
215.43,461.18,2452
216.16,459.54,1354
215.47,467.77,2147
214.8,469.75,2204
217.68,464.27,3208
215.71,459.08,2773
216.57,469.17,1150
214.64,461.24,1921
243.53,466.25,2393
214.72,463.99,1486
217.77,459.81,3122
215.68,461.56,1627
216.71,452.65,3402
217.85,468.8,2008
214.51,458.97,3149
217.2,456.42,2201
217.86,523.0,2027
214.24,522.11,2699
217.23,458.18,2162
215.88,466.47,3428
244.64,511.91,3215
214.72,524.36,1373
217.16,459.8,1121
213.34,467.12,1791
240.04,520.4,1823
216.71,463.82,4517
214.12,469.1,122760
215.48,458.92,3029
241.25,468.73,2068
211.64,467.95,3286
217.29,453.87,3133
217.09,462.78,1731
215.74,523.46,1771
216.39,461.27,1965
217.85,462.8,3091
215.81,468.04,2660
244.89,460.57,1936
217.23,509.02,1650
238.97,524.3,2379
217.13,467.01,3115
217.23,469.96,2875
216.71,459.22,2274
214.14,517.96,1810
241.23,520.81,1977
216.8,455.51,1958
242.69,465.5,2936
213.03,458.9,1803
214.95,457.98,2184
217.76,524.79,1829
244.83,465.78,2237
215.53,463.88,2291
213.96,447.72,2580
214.19,462.15,2080
215.12,514.7,2175
214.28,462.76,2001
217.65,469.33,1642
215.35,465.47,1381
243.29,469.31,2298
244.5,524.32,2780
216.15,462.47,3317
217.04,466.43,1170
217.83,523.87,2149
216.21,466.24,2655
214.69,520.42,2701
217.06,465.0,3593
210.48,459.97,2422
216.95,455.32,1624
217.84,513.43,1312
216.05,514.9,2241
241.97,467.33,3620
243.8,466.7,1869
216.36,468.41,1841
216.35,465.7,3815
242.93,520.73,3507
217.84,524.15,1415
242.13,469.13,2813
215.42,465.1,8970
212.27,463.0,2156
240.22,511.69,3387
217.53,460.0,2750
217.5,467.15,2158
217.08,463.39,3624
214.57,520.53,1637
240.04,460.21,2046
215.29,454.66,1687
217.86,519.78,1829
212.03,462.73,3828
243.87,460.76,2026
214.05,465.82,2341
216.23,463.64,2442
210.3,461.4,3360
214.18,461.54,1091
215.31,521.72,1548
217.3,461.92,2676
214.5,459.12,2379
241.39,465.2,1549
215.56,457.32,1913
213.04,523.73,2399
239.49,467.49,1900
217.92,459.97,2084
242.34,469.56,1986
216.25,467.4,1895
216.71,465.97,3399
217.2,521.67,1115
210.46,468.58,2127
216.19,457.48,2071
215.29,499.52,1237
244.26,448.64,2530
238.56,464.34,2222
241.3,467.97,2148
217.7,515.92,2533
241.95,455.28,2483
215.91,466.67,2099
215.25,463.24,2764
216.14,458.5,1467
217.26,469.0,3266
239.7,463.01,1814
216.9,464.6,1616
217.2,522.88,1288
216.18,468.03,1329
240.87,512.62,7344
216.43,465.35,3908
216.5,465.17,1657
211.34,463.74,1503
241.97,469.58,3102
217.25,524.42,2699
216.95,523.12,14310
217.63,464.05,3574
216.72,465.24,3792
217.37,461.9,1596
242.92,524.78,3531
236.99,454.79,1347
216.81,463.5,1926
213.21,524.88,3001
214.8,460.01,4588
241.56,504.29,1906
215.98,469.91,2151
214.52,464.98,1190
217.86,519.07,1637
214.87,463.93,3379
214.93,468.73,3902
244.2,469.41,3686
212.68,523.26,1199
215.0,459.38,2376
217.3,459.02,1820
213.52,466.15,1967
213.97,459.59,2557
217.85,462.95,1438
240.87,469.08,2129
212.82,455.24,3403
216.2,458.79,3238
217.3,469.36,1195
215.07,466.03,1572
217.56,455.57,3332
215.61,456.83,4520
237.41,469.5,1937
217.87,467.11,1222
211.23,452.97,2662
213.53,465.32,3912
213.33,462.24,1454
242.63,469.36,2761
244.56,466.6,1216
213.86,467.35,2860
239.68,462.64,4461
215.08,465.3,2700
244.29,460.85,3095
213.12,468.75,1813
230.46,468.41,1504
214.27,515.06,3226
217.91,458.03,3252
213.66,453.15,2578
213.65,463.13,3481
216.47,467.36,4200
239.95,458.31,1741
244.7,464.56,2223
215.43,450.96,2109
217.57,520.31,2497
237.31,516.45,2308
215.0,462.69,2664
215.58,460.9,1941
213.3,464.48,2138
214.35,451.57,2536
215.94,518.91,2060
217.9,468.6,2808
243.19,447.64,2668
212.98,468.87,1614
234.38,461.35,1419
215.82,465.36,2475
238.63,463.48,2724
241.79,468.9,2181
216.28,463.49,2225
215.78,468.14,1652
217.12,466.82,2303
217.29,466.87,10936
234.23,456.19,1210
217.6,469.7,1785
217.5,524.82,1944
213.18,469.11,1809
216.41,469.82,23833
216.58,457.92,1852
243.93,465.27,2765
217.1,524.02,1513
214.93,458.19,2255
215.7,460.67,2012
214.19,452.43,2941
215.39,510.32,1529
216.3,464.79,2400
244.66,516.26,3864
215.6,456.76,1320
241.62,463.53,1111
214.54,510.61,2483
216.31,468.4,2027
215.59,467.27,3870
213.69,458.72,1100
217.23,465.51,2596
213.56,507.57,1783
217.05,469.92,2108
211.86,459.8,3425
214.69,457.64,4136
216.96,457.85,2780
217.85,463.66,3787
211.49,524.13,1378
217.99,469.48,1991
214.4,516.4,100260
217.07,467.88,2114
214.44,458.81,4127
214.06,462.66,2067
243.43,467.88,1467
244.58,465.98,2358
214.97,467.81,2971
215.59,463.02,2942
213.67,462.71,1872
213.54,522.54,2997
216.35,522.96,3413
238.13,522.26,1638
217.69,466.15,3736
243.22,463.67,1983
217.32,462.44,2121
217.1,465.94,1593
217.6,464.79,4018
210.43,465.5,1931
216.53,468.0,3288
213.85,468.83,2912
216.4,465.24,1583
217.82,464.92,2027
216.1,465.33,1593
216.99,452.59,3880
239.88,467.16,3493
214.67,457.68,1789
217.2,518.19,1891
215.45,462.21,2027
217.75,523.43,2452
214.62,504.66,2340
214.32,462.41,2026
216.21,520.82,1895
243.95,452.13,1568
217.6,464.58,2513
215.85,458.26,3419
217.73,467.18,3056
213.78,468.5,2919
216.74,465.1,2127
214.8,458.19,2086
216.63,463.0,2002
214.37,463.04,1962
243.58,465.28,3049
241.0,468.5,2327
215.56,469.5,3597
212.44,514.02,2216
213.61,464.85,3454
216.01,463.1,2017
217.64,463.77,1830
217.85,466.06,3456
214.4,455.68,1266
217.57,521.57,1459
216.84,448.28,2200
243.36,462.39,1610
216.61,515.5,4292
216.4,523.41,1611
212.1,460.73,1575
212.9,464.12,1763
244.46,457.69,2139
213.6,458.89,4185
213.99,515.18,2010
216.09,514.65,1308
244.39,519.85,1846
217.05,510.18,3408
217.62,467.35,2502
217.78,466.8,1232
244.66,454.36,3324
215.91,462.42,1998
214.95,469.57,1423
213.37,464.83,2223
244.36,468.3,2644
242.66,456.37,1825
216.83,469.85,3260
214.66,455.69,2639
215.12,460.7,4170
212.79,519.13,2294
241.76,468.4,2525
216.65,465.92,3680
212.69,466.8,2735
217.19,455.98,3361
216.87,466.01,3259
216.19,522.53,1767
217.77,467.82,2645
213.51,450.76,2940
215.68,462.38,2973
216.66,453.23,4530
214.61,460.97,1331
214.7,465.03,1366
217.74,459.7,2342
217.26,467.38,16501
216.46,469.77,1846
214.46,464.68,1663
216.3,460.88,1549
215.61,524.5,9467
217.5,522.32,2896
209.2,453.02,1921
213.3,464.6,3979
217.56,465.55,3082
216.07,513.65,3204
240.64,468.2,2904
216.08,465.06,4683
212.9,462.53,3194
213.11,468.01,4414
217.84,467.52,1612
214.43,508.82,2481
215.2,508.74,4128
216.71,468.15,2981
211.8,449.0,10941
243.04,449.43,2069
217.36,524.63,1290
213.34,452.84,3073
210.0,505.82,1650
217.37,453.93,1927
217.7,467.24,3660
216.75,467.02,2762
244.97,463.42,3271
216.52,462.22,2239
216.21,523.95,1394
217.49,458.09,2958
216.88,467.6,3135
244.19,524.49,2057
244.77,515.92,2286
214.5,458.07,2213
216.43,523.16,1668
217.57,464.97,3793
215.64,459.25,3108
216.08,455.44,2002
244.24,464.32,3013
242.74,518.98,1501
214.13,462.4,2499
215.75,454.66,1613
215.8,468.46,1750
244.9,465.31,2015
216.73,469.9,2654
217.81,467.46,3028
212.71,466.82,1378
244.73,459.41,4121
217.42,522.09,1382
213.54,458.25,2018
216.13,460.0,1921
244.17,463.04,2950
242.96,521.29,1610
216.97,459.52,2663
216.58,518.75,1539
243.72,462.0,1916
213.27,459.66,2204
243.27,516.81,1772
244.16,463.18,2298
214.74,465.2,1761
216.96,455.87,2792
244.18,464.27,1201
217.93,454.82,1265
244.25,469.9,3360
216.51,454.98,2774
213.95,467.71,4282
217.06,453.79,3110
215.71,468.45,2494
216.9,517.04,3164
242.48,464.25,3664
217.67,458.34,2338
213.8,512.49,2513
217.31,465.98,4135
216.26,462.4,2294
217.48,464.1,3213
213.47,458.44,2528
243.89,467.87,3275
244.7,520.95,3625
217.7,463.48,2368
215.1,464.39,2174
217.94,461.72,1417
216.32,468.53,3263
216.64,524.91,1712
215.49,447.18,1814
238.09,461.03,3140
214.58,521.53,2509
213.84,510.83,2759
216.21,458.93,2004
211.48,467.0,3054
216.13,464.43,1326
216.12,463.34,1684
210.55,465.35,1895
216.26,468.03,1797
213.62,452.88,2477
217.97,468.67,2130
216.92,467.6,1818
212.15,510.14,2731
217.91,465.81,1785
214.87,522.34,2361
214.26,467.47,1599
216.95,451.84,2413
216.43,523.97,3069
214.56,466.49,2484
217.64,514.41,2019
217.15,456.4,1396
215.15,521.42,2511
214.66,461.17,2103
244.26,463.38,3759
214.85,460.93,2487
214.97,461.54,2796
215.81,468.9,2290
217.41,463.98,2377
216.25,519.28,3782
213.01,517.84,2071
214.39,467.04,3788
215.91,510.56,2448
216.12,522.32,1671
216.71,465.65,2719
217.4,523.34,2623
217.17,514.4,2337
216.45,519.29,2516
216.51,458.18,2045
242.13,456.95,2388
216.26,467.03,3052
215.2,524.17,2056
214.67,461.6,1852
216.66,463.1,3110
215.82,468.78,1842
217.73,465.34,2253
216.8,466.84,1637
216.42,463.94,2555
217.4,506.81,1412
244.72,518.32,1992
217.2,458.4,2336
216.98,458.83,3241
217.63,522.46,4522
215.76,468.27,3198
217.08,463.84,10475
213.49,455.71,4501
214.58,461.41,2225
216.65,447.59,1974
217.31,455.79,1993
217.52,461.88,2117
215.83,463.06,2009
215.2,459.7,3091
243.03,469.56,1681
211.49,463.95,1789
241.54,465.11,1989
208.81,455.84,3987
241.23,469.68,1721
217.66,461.8,1708
217.79,464.08,3895
243.99,521.69,2352
244.98,519.89,2219
215.15,518.22,3476
244.15,509.06,2971
212.01,466.72,3090
242.61,465.2,2350
217.09,449.55,2174
244.9,521.6,1620
213.63,468.38,1799
214.6,467.67,4092
216.6,460.56,1366
214.4,452.61,2932
211.1,465.88,3890
214.13,468.59,2386
215.65,463.2,2896
217.42,461.55,2491
212.59,517.97,2338
213.34,456.27,3036
214.37,517.55,2633
217.38,463.6,1634
216.04,512.13,4225
217.53,519.11,1565
217.92,469.82,2375
214.63,461.27,1501
243.13,469.14,1426
242.7,466.17,3504
243.14,459.05,3527
216.59,469.47,3206
244.21,522.14,2208
241.6,462.0,4544
210.11,463.85,2595
243.88,469.57,3491
217.69,464.2,2021
217.61,469.7,3550
217.53,462.58,3412
206.96,466.8,2289
217.86,463.38,2056
243.34,453.84,4061
209.52,461.08,1705
213.47,468.17,1301
217.8,515.82,2879
215.66,449.24,2926
216.73,465.42,4097
216.68,510.21,1924
216.74,524.76,2111
217.6,511.39,2795
244.17,466.7,1830
243.07,448.7,1795
244.66,453.27,3394
217.46,463.17,4153
216.63,460.28,1964
216.94,520.15,1839
217.14,465.76,3927
211.14,520.65,2564
216.6,514.03,4116
210.47,466.74,3736
242.67,523.73,2288
217.71,514.0,3691
244.89,465.79,1488
217.71,468.4,1888
213.31,522.26,1379
244.85,468.07,1718
216.58,460.09,1533
214.12,458.49,2883
216.23,464.61,1638
215.34,524.4,3563
217.39,461.5,3268
212.55,459.77,2916
216.84,451.14,1545
242.98,467.52,2944
244.49,456.21,4532
217.52,458.39,1424
242.84,463.0,3550
216.95,461.1,1599
216.0,460.52,3392
216.98,463.73,2060
217.94,464.07,1874
216.68,456.11,3876
244.9,465.66,1700
217.58,461.5,1669
217.89,457.01,1410
216.56,467.8,1073
217.2,462.65,1996
215.8,517.92,2272
217.12,463.57,2997
244.97,460.66,2658
217.69,450.07,2184
214.24,468.07,2938
243.79,455.8,3697
242.43,466.71,2056
211.0,455.12,1699
242.41,522.09,1735
217.77,451.83,10028
214.24,466.29,3324
215.2,514.62,3534
211.49,469.03,3441
215.08,469.3,1965
216.62,467.14,3354
216.66,457.53,2176
213.65,467.16,1275
216.4,522.52,1925
215.63,463.77,2472
214.76,467.88,1774
216.51,458.24,3211
212.98,469.89,3714
215.02,460.35,3584
216.58,508.85,2508
244.12,524.8,2575
216.71,517.2,2042
216.55,468.18,2592
242.74,468.3,1474
209.91,458.73,2383
237.84,463.65,2747
216.55,465.35,1419
212.12,460.62,2879
217.42,468.05,3613
217.75,467.03,1712
239.05,523.18,2873
211.7,468.2,1447
214.73,462.64,1912
217.91,462.13,2609
216.75,469.65,2015
217.77,461.78,1930
244.86,467.47,2223
244.42,513.79,2061
216.63,464.94,3973
243.25,523.59,1387
216.4,468.51,4637
217.6,464.2,2143
217.08,469.52,3520
215.72,522.52,1569
216.11,469.2,2178
217.3,462.92,7592
216.14,519.33,4356
216.22,457.36,2506
213.4,466.92,3924
244.42,464.7,2304
243.93,463.01,4692
216.15,462.6,1777
216.21,521.45,2726
242.71,459.07,4052
229.11,461.92,2761
217.31,465.21,1419
214.39,464.12,1584
216.39,524.0,3094
242.36,468.06,1768
217.31,467.12,2392
216.73,460.68,1999
217.11,450.79,1828
216.88,454.62,2649
217.8,468.4,3665
239.02,515.05,2735
210.75,467.35,1913
242.94,463.7,3958
217.58,464.7,3451
217.37,522.95,1245
229.04,467.43,1685
217.7,468.02,1931
215.56,469.83,2633
217.52,522.49,2430
214.81,523.88,2259
242.86,465.76,2621
236.28,463.37,2384
216.2,464.53,12873
215.99,460.72,6180
237.3,457.84,2548
238.74,510.29,1318
215.6,462.3,2547
215.73,464.87,2073
217.74,466.1,2723
216.08,469.59,1380
216.81,522.44,1485
217.47,465.64,3006
215.51,523.9,2708
215.68,463.9,2280
216.04,522.82,2378
217.76,462.16,1723
213.32,511.67,2277
241.1,469.21,1945
216.93,466.79,3078
217.35,469.5,4061
211.85,462.26,1451
216.74,515.11,1760
216.39,464.47,1264
216.59,519.86,1728
216.4,520.34,2865
216.14,521.33,3322
216.64,523.97,2212
242.25,452.64,3446
217.63,468.6,2085
217.01,523.85,1330
244.57,519.14,2348
216.12,464.53,1973
239.05,518.49,2176
217.79,440.67,2365
214.21,458.63,3257
211.52,465.47,3395
213.15,466.53,2940
214.97,523.79,3517
210.3,464.3,1808
214.65,462.75,2069
240.07,461.64,13363
217.69,523.93,3388
244.65,523.8,5400
217.04,459.62,1949
214.18,459.4,1898
217.66,469.07,2363
244.98,469.05,3338
212.17,467.76,1760
244.16,511.85,2715
217.91,469.51,2282
217.36,459.1,1604
242.32,456.68,2877
215.47,455.73,1764
207.14,463.85,3972
212.95,464.28,3315
217.28,468.28,2244
217.37,456.88,2835
217.32,467.6,2932
243.2,468.5,1331
244.53,507.26,1501
235.34,463.25,2107
216.48,523.77,3263
217.79,466.61,1962
243.5,513.97,3213
214.79,467.33,3077
216.93,522.96,2173
215.44,469.59,2179
212.98,467.8,1486
217.75,468.84,3973
216.6,455.53,1242
215.28,458.22,1777
216.61,517.84,2635
217.74,524.15,1837
215.65,466.83,2033
217.43,468.15,2239
215.71,468.57,1479
214.82,460.34,1976
217.57,463.01,2256
215.49,459.4,2928
243.48,465.32,3373
217.69,469.67,2614
217.84,469.5,1841
244.36,467.29,2111
215.84,524.6,2260
215.49,467.11,2174
242.6,464.51,2641
215.92,458.39,2735
217.01,452.01,3571
217.75,453.28,3043
217.59,463.04,1965
215.38,521.22,2839
211.35,465.8,2321
217.3,461.95,2387
215.27,467.4,14171
217.86,519.26,1844
217.11,450.36,2467
216.66,469.8,3191
217.7,524.3,2672
244.09,467.49,3268
215.8,461.78,2056
213.93,456.56,4185
215.83,465.39,2741
215.01,466.8,2093
214.29,466.15,1512
241.14,513.61,2399
217.45,459.45,1432
215.95,454.01,1400
241.75,462.6,1809
217.45,508.33,1472
216.75,516.2,1973
216.7,466.23,2203
237.22,465.71,1782
244.93,448.45,3396
217.37,457.6,2600
216.96,520.23,2031
217.96,466.05,2115
212.98,505.92,2523
211.76,463.35,2127
215.63,469.4,1823
214.68,467.85,2624
243.67,463.6,2757
214.63,524.62,1562
216.29,468.2,2194
214.72,467.83,2403
244.91,467.68,3285
213.99,458.36,2180
244.95,465.6,1796
217.33,462.0,6326
215.81,467.6,5915
242.46,502.22,1912
213.52,464.85,1283
217.04,469.43,1431
214.09,461.38,3620
216.76,467.4,3324
236.92,519.99,2223
216.8,467.29,3327
244.83,463.37,3049
216.38,466.03,1304
214.9,458.21,2886
215.63,466.07,4067
210.44,519.91,2437
241.5,458.96,2454
243.54,523.76,2725
212.82,453.37,4676
242.09,469.05,2316
216.77,520.97,2905
244.09,463.3,2879
240.01,467.31,4471
241.26,467.66,2006
243.02,521.54,2949
214.24,467.61,1896
244.21,456.98,2102
216.73,448.83,2830
216.55,520.71,4686
215.42,463.1,2006
214.57,453.49,2568
217.6,509.91,2066
217.96,459.03,1189
240.77,462.04,1992
217.7,515.83,3805
239.94,502.92,1643
241.8,464.27,2476
211.97,465.03,2645
211.63,454.67,1682
244.55,462.55,2922
244.88,520.29,1521
214.1,512.33,2176
217.69,517.58,1105
215.47,465.49,2103
213.54,469.5,4329
217.03,464.9,1681
217.3,464.68,1957
213.02,452.1,1637
215.16,455.41,1941
215.99,466.6,3147
217.41,520.2,4476
217.54,468.71,2292
216.2,464.33,3676
216.21,459.08,1927
214.16,460.08,1340
217.78,513.66,5400
242.67,505.01,1865
217.96,468.92,2230
217.32,517.65,1888
215.57,464.32,4508
210.77,465.55,3552
214.63,456.89,1245
215.6,459.5,3538
217.64,469.1,2499
209.71,466.84,1420
217.21,465.67,2248
216.05,521.96,2973
213.73,520.72,2582
216.29,469.71,3257
243.1,515.48,3186
217.27,468.3,3606
217.54,466.26,1866
217.42,458.19,2535
213.54,457.7,2162
216.37,451.14,1655
212.19,458.14,4443
216.36,517.06,1885
217.62,522.64,8631
214.79,454.86,1898
215.36,449.23,3325
215.43,467.42,3466
240.66,508.41,1148
214.76,468.2,1826
244.35,467.9,3393
215.38,461.09,3593
217.61,461.89,2061
217.41,466.34,1931
217.56,468.8,4073
215.6,520.96,4703
217.43,507.78,2841
217.61,465.75,3101
217.96,516.17,3354
215.96,460.11,1827
213.28,514.65,1651
235.18,514.85,6613
244.53,522.38,1175
216.47,458.6,4082
216.4,467.7,3591
244.2,469.89,2980
244.28,523.32,2423
237.05,462.38,2299
211.33,511.61,2901
239.87,468.4,3605
241.82,441.28,2940
239.65,467.78,1393
217.9,451.41,1681
239.83,517.0,4817
217.46,464.04,1570
217.68,467.26,3238
210.07,466.93,3663
216.6,465.82,4373
213.71,465.09,2663
216.3,516.32,1722
244.35,467.8,6614
216.99,524.44,3185
213.72,452.49,2025
240.63,458.3,2607
217.92,458.2,2196
243.96,467.39,2037
215.21,458.53,1844
212.55,461.38,1390
243.96,469.13,2647
217.03,519.76,2341
217.77,500.68,1858
217.18,458.51,4321
214.63,469.3,3397
217.59,451.78,1536
213.38,463.22,1661
240.77,465.03,2373
217.84,456.74,1699
242.95,453.71,2358
243.4,519.99,1218
215.57,466.05,2331
215.15,459.2,3552
215.27,469.91,1349
214.96,469.3,3786
239.04,522.38,2795
215.57,465.5,193920
215.23,518.83,3102
217.07,520.74,4022
215.31,521.96,1317
214.39,468.23,2743
244.15,461.52,3231
217.38,510.25,1940
217.46,461.29,1962
214.72,507.21,1517
240.68,510.54,1269
217.15,462.75,1438
243.87,464.56,1412
216.81,450.15,1968
214.83,466.32,2016
217.63,463.61,3717
216.99,463.95,3257
213.24,456.04,1769
217.23,452.31,2316
211.0,464.2,2272
243.05,468.27,4142
215.63,467.54,2059
243.14,469.84,1888
212.04,461.42,1813
243.45,457.5,1993
244.76,469.68,1624
214.81,518.51,2544
214.65,455.8,1881
211.8,467.73,2213
217.81,468.12,1902
241.83,463.13,2984
217.06,464.15,2009
215.78,469.4,3197
217.9,468.28,2053
217.45,510.15,2581
215.61,456.49,1681
217.51,462.67,1553
214.63,463.2,1549
217.24,462.59,3518
212.73,520.97,2382
216.7,519.51,3393
217.6,462.93,2182
216.8,468.59,1753
217.02,469.4,4110
240.31,455.2,4493
211.16,457.03,1402
216.73,514.3,2042
241.9,468.9,2259
215.91,458.12,2754
216.82,466.4,2711
212.09,466.1,2871
217.59,453.24,3333
214.8,468.24,2810
217.83,506.53,1538
242.2,518.5,2147
212.6,464.01,3592
216.66,524.18,1582
243.85,461.02,2052
240.8,466.77,3394
216.17,451.5,4168
213.99,457.74,3292
212.91,468.7,2573
212.94,469.33,2589
217.2,460.49,2416
240.6,524.58,1826
216.56,468.4,8022
213.02,522.84,3498
244.32,512.08,3218
217.77,463.0,2981
212.99,463.79,3059
215.35,469.0,1440
217.4,466.88,2799
243.03,463.97,1917
217.75,456.32,2901
242.4,450.5,3996
217.51,466.8,1705
217.1,466.4,2986
214.46,462.98,2202
215.28,469.2,2016
240.63,468.2,3916
216.72,469.65,1848
208.24,468.99,2604
215.21,462.93,3444
217.94,524.1,2376
216.6,464.64,1643
217.67,455.41,3197
239.31,464.33,2000
217.2,460.11,4312
216.13,464.67,1333
214.32,463.28,1630
238.89,456.9,4244
216.95,465.09,9309
215.84,458.73,3377
214.88,524.69,4318
214.26,524.08,2327
217.69,456.32,4020
217.55,460.18,1766
214.49,460.49,3139
241.18,453.95,2403
215.07,516.25,2667
214.13,459.28,3054
212.32,521.47,1542
217.1,450.09,1826
210.13,516.86,1782
217.42,469.72,3424
216.92,466.39,1982
217.68,455.92,1327
243.85,463.31,1901
241.15,467.16,3368
241.61,462.85,1748
217.13,462.77,2962
216.0,465.87,2062
241.19,523.53,2149
215.88,468.22,1951
216.66,467.68,2202
216.29,466.27,2226
214.58,511.84,3220
216.17,522.59,1960
217.8,456.81,1548
214.23,466.18,1288
215.05,457.69,2224
210.26,469.6,2186
215.3,464.55,2930
217.3,515.03,2536
217.7,518.6,2377
216.7,522.57,4138
212.25,466.28,3542
216.98,464.96,3574
214.4,460.28,2217
216.83,462.24,"(None, None)"
242.79,457.53,3198
216.38,462.32,2181
213.04,469.99,3967
214.69,468.1,2072
242.77,456.6,1918
211.6,469.0,1707
237.24,460.21,3594
213.39,466.49,2098
217.62,467.65,2737
216.05,465.27,3469
216.38,521.01,3080
215.08,523.67,14309
215.18,514.65,1950
216.83,465.82,2352
215.9,457.68,3109
244.17,466.99,2070
217.37,460.73,2281
214.52,512.02,1924
216.15,518.2,1988
210.92,513.16,3309
242.03,524.05,2123
217.3,469.6,2267
216.04,466.91,3671
216.09,459.87,2511
212.37,461.63,3733
213.89,447.61,1866
217.49,457.56,2290
214.43,466.83,2835
243.7,466.38,3320
217.84,465.73,2456
217.33,448.98,2836
217.34,461.44,3514
217.36,466.59,2604
215.43,465.78,987
240.47,462.57,1796
214.75,459.81,3145
210.18,465.61,2673
215.67,448.37,2784
216.24,522.98,4402
217.68,463.41,3232
241.36,461.72,2255
243.01,458.07,1674
243.29,465.1,2996
243.09,455.08,1828
216.03,463.08,1997
210.32,521.42,1606
217.18,462.76,1869
212.14,524.13,2040
215.67,460.58,2549
214.62,464.3,1918
217.94,457.05,1462
217.3,468.85,3828
238.24,467.03,3047
215.37,451.65,1732
215.72,452.36,3952
215.69,460.2,1879
211.42,467.82,8020
217.01,460.24,2010
212.94,465.41,1759
213.25,521.34,2595
211.23,458.57,2003
215.51,456.13,2031
216.88,468.38,3213
215.07,452.49,1909
239.6,523.17,1760
217.2,469.89,1638
213.87,523.81,1899
213.02,465.07,3557
215.68,469.62,2414
217.98,512.76,2693
216.2,452.72,2378
211.21,464.8,1595
216.88,466.3,3573
214.17,464.37,1641
217.87,462.08,3492
217.73,516.06,1932
214.27,458.57,1340
217.65,465.53,1530
217.7,517.22,4577
216.04,501.29,1689
214.8,461.69,1945
238.11,468.79,1182
217.92,464.8,2247
241.63,469.45,3335
215.09,465.77,1833
243.69,459.1,3833
238.06,458.15,1789
215.13,457.69,1372
214.59,507.21,3348
217.1,469.71,2919
214.69,519.1,1934
217.84,469.87,1638
217.1,519.88,1532
217.71,465.42,1350
208.81,463.96,2751
211.59,510.12,2288
214.38,460.16,4112
217.75,451.98,2664
241.63,457.32,2882
217.98,522.01,1684
217.67,464.83,7925
238.6,466.57,3190
243.36,468.79,1638
215.94,521.43,2169
217.35,453.51,1931
215.29,516.82,1502
215.17,468.6,1722
214.13,522.93,3451
215.53,469.51,1875
216.91,469.17,2346
240.84,465.3,2385
216.99,467.64,1990
215.9,460.15,1497
209.05,461.57,3414
217.53,519.0,2295
242.67,520.0,1343
215.88,466.6,1414
217.65,469.42,1611
213.21,469.64,1816
217.98,523.72,1263
211.36,522.99,2647
236.93,465.83,3622
217.36,521.15,3023
217.17,458.26,1200
211.84,466.75,3654
216.53,519.53,2225
216.77,465.9,1971
213.96,459.28,2581
210.86,465.87,3423
211.95,509.83,219525
244.74,460.86,4518
213.91,463.46,3920
244.47,463.71,2831
217.33,464.75,2521
217.42,469.58,3089
244.99,509.45,3354
213.89,469.94,1431
240.33,466.42,2686
216.6,462.55,4541
217.42,453.96,1918
215.28,522.58,3177
243.5,468.6,2109
244.8,460.1,2754
214.37,469.27,1295
215.44,467.48,1898
240.07,521.23,2875
215.75,457.0,2188
215.32,468.88,1418
242.33,464.91,2795
216.7,458.95,4115
244.53,516.0,1865
215.5,521.8,2135
215.71,467.94,3893
214.88,467.46,1636
217.9,468.07,1917
215.64,469.49,3096
216.37,467.26,1266
216.9,466.99,2420
210.36,453.56,3038
213.59,466.8,1644
217.39,506.2,1893
244.59,468.6,3557
215.24,467.42,2278
243.1,458.82,3267
216.48,466.45,1981
216.5,466.56,3135
216.78,453.06,3383
217.81,467.88,1182
216.62,466.23,2346
